param n := 3;
param cardS := 15;
param cardA := 4;
param num_cons := 2;
param num_prim_events := 18;
param num_events := 6;
param num_events_one_cons := 3;
param num_prim_events_one_event := 3;
param gamma := 0.5

param P := 
[1,1,*,*] : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 := 
1 0.0 0.0 0.292606548407 0.0 0.0 0.240126459656 0.0 0.0 0.0 0.0 0.190522831856 0.0 0.0 0.276744160081 0.0 
2 0.0366877761198 0.0 0.102237551464 0.160784777827 0.0711018820299 0.150631696088 0.0192414785547 0.0 0.144731747716 0.142029764957 0.0825140557447 0.0738691752578 0.0151061833186 0.00106391092145 0.0 
3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4 0.0280179497238 0.130634531032 0.038843096959 0.0893033717196 0.132570882003 0.0297686425608 0.136613529678 0.0366637594589 0.0710308494337 0.0 0.00738207672595 0.00252510102298 0.0910212163329 0.0970610129028 0.108563980446 
5 0.0640895926931 0.0881192571471 0.00487221694494 0.0554028600861 0.0658755835534 0.0742650005629 0.0 0.0468376881737 0.0553571021294 0.0976744760546 0.038899564742 0.107242810431 0.112167285043 0.077770006862 0.111426555577 
6 0.155939179301 0.177582360584 0.0 0.0232288438315 0.0 0.114211677224 0.0 0.0568857150103 0.0 0.0 0.195706989944 0.0 0.213794827803 0.0626504063017 0.0 
7 0.147050427217 0.376791490028 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.437240361815 0.0 0.0389177209402 
8 0.0403280116111 0.133657401758 0.102993100506 0.0611552462761 0.0859185489637 0.127311184064 0.146630182372 0.00372187295308 0.00151446910651 0.0783224229844 0.0621231358518 0.0374692299859 0.0 0.0236861799841 0.0951690135843 
9 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
10 0.0 0.0 0.128754132035 0.0248578436735 0.0 0.160350881435 0.0 0.0980388117875 0.0 0.0 0.183721747786 0.0 0.141433961765 0.262842621519 0.0 
11 0.117661589703 0.0982302682056 0.0 0.224110160828 0.0 0.205551164304 0.0 0.0464386323398 0.0 0.0 0.0 0.136336585299 0.17167159932 0.0 0.0 
12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 
13 0.124438829273 0.0 0.198872604245 0.0 0.275833506085 0.0 0.21844608594 0.0225416298885 0.0 0.159867344569 0.0 0.0 0.0 0.0 0.0 
14 0.0636711626594 0.0 0.0 0.0 0.0855796883979 0.0 0.0 0.197413016859 0.127666256258 0.162545472375 0.110928831162 0.0 0.117459088855 0.0 0.134736483434 
