0,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1,0
3,0,0,0,0,0,1,0,0
4,0,0,0,0,0,1,1,0
5,0,0,0,0,1,0,0,0
6,0,0,0,0,1,0,1,0
7,0,0,0,0,1,1,0,0
8,0,0,0,1,0,0,0,0
9,0,0,0,1,0,0,1,0
10,0,0,0,1,0,1,0,0
11,0,0,0,1,1,0,0,0
12,0,0,1,0,0,0,0,0
13,0,0,1,0,0,0,0,1
14,0,0,1,0,0,0,1,0
15,0,0,1,0,0,0,1,1
16,0,0,1,0,0,1,0,0
17,0,0,1,0,0,1,0,1
18,0,0,1,0,1,0,0,0
19,0,0,1,0,1,0,0,1
20,0,0,1,1,0,0,0,0
21,0,0,1,1,0,0,0,1
22,1,0,0,0,0,0,0,0
23,1,0,0,0,0,0,1,0
24,1,0,0,0,0,1,0,0
25,1,0,0,0,0,1,1,0
26,1,0,0,0,1,0,0,0
27,1,0,0,0,1,0,1,0
28,1,0,0,0,1,1,0,0
29,1,0,0,1,0,0,0,0
30,1,0,0,1,0,0,0,1
31,1,0,0,1,0,0,1,0
32,1,0,0,1,0,0,1,1
33,1,0,0,1,0,1,0,0
34,1,0,0,1,0,1,0,1
35,1,0,0,1,1,0,0,0
36,1,0,0,1,1,0,0,1
37,1,0,1,0,0,0,0,0
38,1,0,1,0,0,0,1,0
39,1,0,1,0,0,1,0,0
40,1,0,1,0,1,0,0,0
41,1,0,1,1,0,0,0,0
42,1,0,1,1,0,0,0,1
43,2,0,0,0,0,0,0,0
44,2,0,0,0,0,0,1,0
45,2,0,0,0,0,1,0,0
46,2,0,0,0,0,1,1,0
47,2,0,0,0,1,0,0,0
48,2,0,0,0,1,0,0,1
49,2,0,0,0,1,0,1,0
50,2,0,0,0,1,0,1,1
51,2,0,0,0,1,1,0,0
52,2,0,0,0,1,1,0,1
53,2,0,0,1,0,0,0,0
54,2,0,0,1,0,0,1,0
55,2,0,0,1,0,1,0,0
56,2,0,0,1,1,0,0,0
57,2,0,0,1,1,0,0,1
58,2,0,1,0,0,0,0,0
59,2,0,1,0,0,0,1,0
60,2,0,1,0,0,1,0,0
61,2,0,1,0,1,0,0,0
62,2,0,1,0,1,0,0,1
63,2,0,1,1,0,0,0,0
64,3,0,0,0,0,0,0,0
65,3,0,0,0,0,0,1,0
66,3,0,0,0,0,1,0,0
67,3,0,0,0,0,1,0,1
68,3,0,0,0,0,1,1,0
69,3,0,0,0,0,1,1,1
70,3,0,0,0,1,0,0,0
71,3,0,0,0,1,0,1,0
72,3,0,0,0,1,1,0,0
73,3,0,0,0,1,1,0,1
74,3,0,0,1,0,0,0,0
75,3,0,0,1,0,0,1,0
76,3,0,0,1,0,1,0,0
77,3,0,0,1,0,1,0,1
78,3,0,0,1,1,0,0,0
79,3,0,1,0,0,0,0,0
80,3,0,1,0,0,0,1,0
81,3,0,1,0,0,1,0,0
82,3,0,1,0,0,1,0,1
83,3,0,1,0,1,0,0,0
84,3,0,1,1,0,0,0,0
85,4,0,0,0,0,0,0,0
86,4,0,0,0,0,0,1,0
87,4,0,0,0,0,0,1,1
88,4,0,0,0,0,1,0,0
89,4,0,0,0,0,1,1,0
90,4,0,0,0,0,1,1,1
91,4,0,0,0,1,0,0,0
92,4,0,0,0,1,0,1,0
93,4,0,0,0,1,0,1,1
94,4,0,0,0,1,1,0,0
95,4,0,0,1,0,0,0,0
96,4,0,0,1,0,0,1,0
97,4,0,0,1,0,0,1,1
98,4,0,0,1,0,1,0,0
99,4,0,0,1,1,0,0,0
100,4,0,1,0,0,0,0,0
101,4,0,1,0,0,0,1,0
102,4,0,1,0,0,0,1,1
103,4,0,1,0,0,1,0,0
104,4,0,1,0,1,0,0,0
105,4,0,1,1,0,0,0,0
106,0,2,0,0,0,0,0,0
107,0,2,0,0,0,0,1,0
108,0,2,0,0,0,1,0,0
109,0,2,0,0,1,0,0,0
110,0,2,0,1,0,0,0,0
111,0,2,1,0,0,0,0,0
112,0,2,1,0,0,0,0,1
113,0,2,1,0,0,0,1,0
114,0,2,1,0,0,1,0,0
115,0,2,1,0,1,0,0,0
116,0,2,1,1,0,0,0,0
